0	0	0.09973045822102426	0.1280323450134771	0.05256064690026954	0.09973045822102426	0.07142857142857142	0.08086253369272237	0.043126684636118594	0.05256064690026954	0.03369272237196766	0.07142857142857142	0.043126684636118594	0.05256064690026954	0.05256064690026954	0.11859838274932614
1	1	0.11300639658848614	0.05330490405117271	0.08315565031982942	0.06823027718550106	0.05330490405117271	0.05330490405117271	0.06823027718550106	0.11300639658848614	0.05330490405117271	0.08315565031982942	0.06823027718550106	0.06823027718550106	0.06823027718550106	0.05330490405117271
2	2	0.0619047619047619	0.073015873015873	0.073015873015873	0.050793650793650794	0.050793650793650794	0.03968253968253969	0.050793650793650794	0.0619047619047619	0.03968253968253969	0.13968253968253969	0.073015873015873	0.08412698412698412	0.1619047619047619	0.03968253968253969
3	3	0.04285714285714286	0.08901098901098901	0.04285714285714286	0.13516483516483518	0.06593406593406594	0.06593406593406594	0.06593406593406594	0.035164835164835165	0.14285714285714288	0.04285714285714286	0.027472527472527476	0.06593406593406594	0.035164835164835165	0.14285714285714288
4	4	0.06878306878306878	0.13051146384479717	0.04409171075837743	0.04409171075837743	0.0564373897707231	0.0564373897707231	0.04409171075837743	0.20458553791887127	0.06878306878306878	0.08112874779541446	0.04409171075837743	0.04409171075837743	0.04409171075837743	0.06878306878306878
5	5	0.052521008403361345	0.0819327731092437	0.06722689075630252	0.052521008403361345	0.0819327731092437	0.11134453781512604	0.11134453781512604	0.052521008403361345	0.052521008403361345	0.052521008403361345	0.11134453781512604	0.06722689075630252	0.052521008403361345	0.052521008403361345
6	6	0.05507745266781411	0.05507745266781411	0.05507745266781411	0.04302925989672978	0.2358003442340792	0.09122203098106713	0.05507745266781411	0.04302925989672978	0.04302925989672978	0.09122203098106713	0.04302925989672978	0.04302925989672978	0.07917383820998279	0.06712564543889844
7	7	0.05378151260504201	0.14789915966386555	0.05378151260504201	0.04201680672268908	0.04201680672268908	0.06554621848739496	0.0773109243697479	0.11260504201680673	0.04201680672268908	0.0773109243697479	0.04201680672268908	0.06554621848739496	0.08907563025210084	0.08907563025210084
8	8	0.10876623376623376	0.0633116883116883	0.0974025974025974	0.040584415584415584	0.040584415584415584	0.0633116883116883	0.051948051948051945	0.040584415584415584	0.040584415584415584	0.051948051948051945	0.0974025974025974	0.040584415584415584	0.21103896103896105	0.051948051948051945
9	9	0.04699248120300752	0.09962406015037593	0.04699248120300752	0.06015037593984962	0.20488721804511278	0.04699248120300752	0.04699248120300752	0.04699248120300752	0.11278195488721804	0.07330827067669173	0.06015037593984962	0.06015037593984962	0.04699248120300752	0.04699248120300752
10	10	0.04201680672268908	0.06554621848739496	0.0773109243697479	0.17142857142857143	0.05378151260504201	0.04201680672268908	0.04201680672268908	0.11260504201680673	0.05378151260504201	0.08907563025210084	0.04201680672268908	0.04201680672268908	0.12436974789915967	0.04201680672268908
11	11	0.13214285714285715	0.08214285714285714	0.06964285714285715	0.10714285714285714	0.06964285714285715	0.044642857142857144	0.044642857142857144	0.06964285714285715	0.044642857142857144	0.06964285714285715	0.05714285714285714	0.044642857142857144	0.06964285714285715	0.09464285714285714
12	12	0.05111402359108781	0.0327653997378768	0.09698558322411534	0.06028833551769331	0.11533420707732635	0.04193971166448231	0.10615989515072084	0.04193971166448231	0.05111402359108781	0.04193971166448231	0.06028833551769331	0.13368283093053734	0.13368283093053734	0.0327653997378768
13	13	0.05315614617940199	0.05315614617940199	0.12292358803986711	0.12292358803986711	0.05315614617940199	0.06478405315614617	0.07641196013289037	0.05315614617940199	0.12292358803986711	0.08803986710963455	0.04152823920265781	0.05315614617940199	0.04152823920265781	0.05315614617940199
14	14	0.03265306122448979	0.03265306122448979	0.06836734693877551	0.04693877551020408	0.08265306122448979	0.04693877551020408	0.025510204081632654	0.03265306122448979	0.03265306122448979	0.05408163265306122	0.03979591836734694	0.1326530612244898	0.3326530612244898	0.03979591836734694
15	15	0.12205270457697642	0.05409153952843273	0.10263522884882108	0.04438280166435506	0.19001386962552014	0.03467406380027739	0.04438280166435506	0.04438280166435506	0.04438280166435506	0.05409153952843273	0.09292649098474341	0.05409153952843273	0.07350901525658807	0.04438280166435506
16	16	0.06157635467980296	0.06157635467980296	0.13054187192118227	0.06157635467980296	0.06157635467980296	0.06157635467980296	0.06157635467980296	0.06157635467980296	0.11330049261083744	0.07881773399014778	0.06157635467980296	0.06157635467980296	0.06157635467980296	0.06157635467980296
