0	0	4.032258064516129E-4	4.032258064516129E-4	0.0407258064516129	0.07298387096774193	4.032258064516129E-4	0.2342741935483871	4.032258064516129E-4	4.032258064516129E-4	4.032258064516129E-4	4.032258064516129E-4	0.44395161290322577	0.024596774193548384	4.032258064516129E-4	0.1375	4.032258064516129E-4	4.032258064516129E-4	4.032258064516129E-4	4.032258064516129E-4	4.032258064516129E-4	0.0407258064516129
1	1	0.015298507462686566	0.030223880597014925	3.7313432835820896E-4	0.2167910447761194	0.00783582089552239	0.10485074626865672	3.7313432835820896E-4	3.7313432835820896E-4	3.7313432835820896E-4	3.7313432835820896E-4	0.3436567164179104	3.7313432835820896E-4	3.7313432835820896E-4	3.7313432835820896E-4	3.7313432835820896E-4	0.14216417910447762	3.7313432835820896E-4	0.045149253731343285	0.045149253731343285	0.045149253731343285
2	2	1.5384615384615385E-4	1.5384615384615385E-4	0.003230769230769231	1.5384615384615385E-4	1.5384615384615385E-4	0.12015384615384614	1.5384615384615385E-4	1.5384615384615385E-4	1.5384615384615385E-4	1.5384615384615385E-4	0.5078461538461538	1.5384615384615385E-4	0.030923076923076925	0.10476923076923077	1.5384615384615385E-4	0.18169230769230768	1.5384615384615385E-4	0.003230769230769231	1.5384615384615385E-4	0.04630769230769231
3	3	2.747252747252747E-4	2.747252747252747E-4	2.747252747252747E-4	2.747252747252747E-4	0.016758241758241758	0.0057692307692307696	2.747252747252747E-4	2.747252747252747E-4	2.747252747252747E-4	0.4288461538461538	0.3793956043956044	2.747252747252747E-4	2.747252747252747E-4	0.07170329670329671	2.747252747252747E-4	2.747252747252747E-4	2.747252747252747E-4	0.03324175824175824	2.747252747252747E-4	0.06071428571428572
4	4	0.0016129032258064516	0.0016129032258064516	0.0016129032258064516	0.09838709677419354	0.0016129032258064516	0.0016129032258064516	0.0016129032258064516	0.0016129032258064516	0.0016129032258064516	0.6467741935483872	0.22741935483870968	0.0016129032258064516	0.0016129032258064516	0.0016129032258064516	0.0016129032258064516	0.0016129032258064516	0.0016129032258064516	0.0016129032258064516	0.0016129032258064516	0.0016129032258064516
5	5	7.246376811594203E-4	7.246376811594203E-4	7.246376811594203E-4	0.02971014492753623	7.246376811594203E-4	0.02971014492753623	7.246376811594203E-4	7.246376811594203E-4	0.02971014492753623	0.7108695652173913	0.16014492753623188	0.015217391304347827	7.246376811594203E-4	7.246376811594203E-4	7.246376811594203E-4	7.246376811594203E-4	7.246376811594203E-4	7.246376811594203E-4	7.246376811594203E-4	0.015217391304347827
6	6	5.263157894736842E-4	5.263157894736842E-4	5.263157894736842E-4	0.13736842105263158	5.263157894736842E-4	5.263157894736842E-4	5.263157894736842E-4	0.07421052631578948	5.263157894736842E-4	0.08473684210526317	0.27421052631578946	5.263157894736842E-4	0.01105263157894737	5.263157894736842E-4	5.263157894736842E-4	0.16894736842105265	0.16894736842105265	5.263157894736842E-4	5.263157894736842E-4	0.07421052631578948
7	7	0.0010416666666666667	0.0010416666666666667	0.0010416666666666667	0.0010416666666666667	0.0010416666666666667	0.0010416666666666667	0.0010416666666666667	0.0010416666666666667	0.021875000000000002	0.0010416666666666667	0.6885416666666666	0.0010416666666666667	0.10520833333333333	0.146875	0.0010416666666666667	0.0010416666666666667	0.0010416666666666667	0.0010416666666666667	0.021875000000000002	0.0010416666666666667
8	8	4.5871559633027525E-4	0.018807339449541282	4.5871559633027525E-4	4.5871559633027525E-4	4.5871559633027525E-4	4.5871559633027525E-4	4.5871559633027525E-4	4.5871559633027525E-4	4.5871559633027525E-4	0.09220183486238533	0.3215596330275229	4.5871559633027525E-4	0.03715596330275229	0.0555045871559633	4.5871559633027525E-4	0.45917431192660546	4.5871559633027525E-4	4.5871559633027525E-4	4.5871559633027525E-4	0.00963302752293578
9	9	2.100840336134454E-4	2.100840336134454E-4	0.00861344537815126	0.05063025210084034	2.100840336134454E-4	2.100840336134454E-4	2.100840336134454E-4	2.100840336134454E-4	2.100840336134454E-4	0.004411764705882353	0.5674369747899161	2.100840336134454E-4	0.06323529411764706	2.100840336134454E-4	2.100840336134454E-4	0.18088235294117647	0.10105042016806723	2.100840336134454E-4	2.100840336134454E-4	0.021218487394957984
