0	0	0.056741573033707866	0.06797752808988763	0.1353932584269663	0.2252808988764045	0.023033707865168538	5.617977528089888E-4	0.40505617977528086	0.045505617977528084	5.617977528089888E-4	0.03426966292134831	5.617977528089888E-4	5.617977528089888E-4	5.617977528089888E-4	5.617977528089888E-4	5.617977528089888E-4	5.617977528089888E-4	5.617977528089888E-4	5.617977528089888E-4	5.617977528089888E-4	5.617977528089888E-4
1	1	0.2331896551724138	0.09525862068965518	4.3103448275862074E-4	0.18146551724137933	0.08663793103448277	0.043534482758620686	4.3103448275862074E-4	0.017672413793103445	4.3103448275862074E-4	4.3103448275862074E-4	4.3103448275862074E-4	4.3103448275862074E-4	4.3103448275862074E-4	4.3103448275862074E-4	0.18146551724137933	4.3103448275862074E-4	4.3103448275862074E-4	0.1556034482758621	4.3103448275862074E-4	4.3103448275862074E-4
2	2	0.04581749049429658	0.1332699619771863	0.026806083650190115	0.20931558935361216	0.3309885931558935	1.9011406844106465E-4	0.1750950570342205	0.00779467680608365	0.0344106463878327	1.9011406844106465E-4	1.9011406844106465E-4	1.9011406844106465E-4	1.9011406844106465E-4	1.9011406844106465E-4	0.019201520912547527	1.9011406844106465E-4	1.9011406844106465E-4	0.0039923954372623575	0.011596958174904942	1.9011406844106465E-4
3	3	3.4013605442176874E-4	3.4013605442176874E-4	0.04115646258503401	0.8642857142857142	3.4013605442176874E-4	0.03435374149659864	3.4013605442176874E-4	0.013945578231292517	3.4013605442176874E-4	3.4013605442176874E-4	3.4013605442176874E-4	3.4013605442176874E-4	3.4013605442176874E-4	0.04115646258503401	3.4013605442176874E-4	3.4013605442176874E-4	3.4013605442176874E-4	3.4013605442176874E-4	3.4013605442176874E-4	3.4013605442176874E-4
4	4	0.0019230769230769232	0.0019230769230769232	0.0019230769230769232	0.7711538461538462	0.0019230769230769232	0.0019230769230769232	0.04038461538461539	0.0019230769230769232	0.0019230769230769232	0.0019230769230769232	0.0019230769230769232	0.0019230769230769232	0.0019230769230769232	0.0019230769230769232	0.15576923076923077	0.0019230769230769232	0.0019230769230769232	0.0019230769230769232	0.0019230769230769232	0.0019230769230769232
5	5	8.064516129032258E-4	8.064516129032258E-4	8.064516129032258E-4	0.8233870967741935	8.064516129032258E-4	8.064516129032258E-4	8.064516129032258E-4	0.016935483870967744	8.064516129032258E-4	0.0814516129032258	8.064516129032258E-4	8.064516129032258E-4	8.064516129032258E-4	8.064516129032258E-4	8.064516129032258E-4	0.06532258064516129	8.064516129032258E-4	8.064516129032258E-4	8.064516129032258E-4	8.064516129032258E-4
6	6	0.20511363636363636	0.023295454545454543	5.681818181818183E-4	0.3073863636363636	0.14829545454545456	5.681818181818183E-4	5.681818181818183E-4	0.12556818181818183	5.681818181818183E-4	5.681818181818183E-4	5.681818181818183E-4	5.681818181818183E-4	5.681818181818183E-4	5.681818181818183E-4	5.681818181818183E-4	5.681818181818183E-4	5.681818181818183E-4	0.18238636363636365	5.681818181818183E-4	5.681818181818183E-4
7	7	0.0012195121951219512	0.0012195121951219512	0.1719512195121951	0.19634146341463415	0.0012195121951219512	0.0012195121951219512	0.0012195121951219512	0.0012195121951219512	0.0012195121951219512	0.0012195121951219512	0.0012195121951219512	0.0012195121951219512	0.0012195121951219512	0.5378048780487805	0.0012195121951219512	0.0012195121951219512	0.07439024390243902	0.0012195121951219512	0.0012195121951219512	0.0012195121951219512
8	8	5.813953488372093E-4	0.035465116279069765	5.813953488372093E-4	0.15174418604651163	0.6052325581395348	5.813953488372093E-4	5.813953488372093E-4	0.05872093023255814	5.813953488372093E-4	0.012209302325581395	5.813953488372093E-4	5.813953488372093E-4	5.813953488372093E-4	0.10523255813953489	5.813953488372093E-4	5.813953488372093E-4	5.813953488372093E-4	0.02383720930232558	5.813953488372093E-4	5.813953488372093E-4
9	9	0.03578680203045685	2.538071065989848E-4	0.030710659898477155	0.23375634517766497	0.46218274111675123	2.538071065989848E-4	2.538071065989848E-4	0.020558375634517765	2.538071065989848E-4	2.538071065989848E-4	2.538071065989848E-4	2.538071065989848E-4	2.538071065989848E-4	2.538071065989848E-4	2.538071065989848E-4	2.538071065989848E-4	2.538071065989848E-4	0.21345177664974618	2.538071065989848E-4	2.538071065989848E-4
10	10	0.025492957746478875	0.06492957746478874	0.09309859154929577	0.186056338028169	0.1916901408450704	1.4084507042253522E-4	0.21140845070422534	1.4084507042253522E-4	1.4084507042253522E-4	1.4084507042253522E-4	0.07338028169014085	0.031126760563380283	1.4084507042253522E-4	1.4084507042253522E-4	0.08183098591549295	1.4084507042253522E-4	1.4084507042253522E-4	0.03676056338028169	0.0029577464788732395	1.4084507042253522E-4
11	11	0.0013513513513513514	0.0013513513513513514	0.0013513513513513514	0.48783783783783785	0.0013513513513513514	0.0013513513513513514	0.0013513513513513514	0.3527027027027027	0.0013513513513513514	0.0013513513513513514	0.0013513513513513514	0.0013513513513513514	0.0013513513513513514	0.0013513513513513514	0.0013513513513513514	0.0013513513513513514	0.10945945945945945	0.02837837837837838	0.0013513513513513514	0.0013513513513513514
