0	0	0.2	0.22666666666666666	0.16	0.17333333333333334	0.24
1	1	0.1262135922330097	0.42718446601941745	0.13592233009708737	0.18446601941747573	0.1262135922330097
2	2	0.18446601941747573	0.18446601941747573	0.3300970873786408	0.18446601941747573	0.11650485436893204
3	3	0.47674418604651164	0.0755813953488372	0.09883720930232558	0.05813953488372093	0.29069767441860467
4	4	0.1794871794871795	0.20512820512820512	0.16666666666666666	0.14102564102564102	0.3076923076923077
5	5	0.22580645161290322	0.16129032258064516	0.20967741935483872	0.16129032258064516	0.24193548387096775
6	6	0.3333333333333333	0.1523809523809524	0.13333333333333333	0.2	0.18095238095238095
7	7	0.2727272727272727	0.25757575757575757	0.15151515151515152	0.16666666666666666	0.15151515151515152
8	8	0.13636363636363635	0.14772727272727273	0.20454545454545456	0.3522727272727273	0.1590909090909091
9	9	0.26666666666666666	0.225	0.175	0.08333333333333333	0.25
10	10	0.2903225806451613	0.16129032258064516	0.1774193548387097	0.1935483870967742	0.1774193548387097
11	11	0.17857142857142858	0.2619047619047619	0.2261904761904762	0.16666666666666666	0.16666666666666666
12	12	0.4691358024691358	0.09876543209876543	0.17901234567901234	0.1419753086419753	0.1111111111111111
13	13	0.13333333333333333	0.16666666666666666	0.17777777777777778	0.3	0.2222222222222222
14	14	0.19696969696969696	0.2803030303030303	0.22727272727272727	0.1893939393939394	0.10606060606060606
15	15	0.2	0.18461538461538463	0.24615384615384617	0.2153846153846154	0.15384615384615385
16	16	0.12871287128712872	0.24752475247524752	0.12871287128712872	0.1782178217821782	0.31683168316831684
17	17	0.1566265060240964	0.21686746987951808	0.1686746987951807	0.1566265060240964	0.30120481927710846
18	18	0.13513513513513514	0.22972972972972974	0.20270270270270271	0.22972972972972974	0.20270270270270271
19	19	0.14285714285714285	0.17857142857142858	0.19047619047619047	0.25	0.23809523809523808
20	20	0.22395833333333334	0.2864583333333333	0.203125	0.22395833333333334	0.0625
21	21	0.15606936416184972	0.08092485549132948	0.15028901734104047	0.12716763005780346	0.48554913294797686
22	22	0.17333333333333334	0.16	0.2	0.26666666666666666	0.2
23	23	0.05905511811023622	0.0984251968503937	0.2677165354330709	0.5039370078740157	0.07086614173228346
24	24	0.23809523809523808	0.20634920634920634	0.19047619047619047	0.19047619047619047	0.1746031746031746
25	25	0.2345679012345679	0.18518518518518517	0.16049382716049382	0.25925925925925924	0.16049382716049382
