0	0	0.18571428571428572	0.2714285714285714	0.17142857142857143	0.22857142857142856	0.14285714285714285
1	1	0.1864406779661017	0.2033898305084746	0.2711864406779661	0.1440677966101695	0.19491525423728814
2	2	0.11363636363636363	0.1590909090909091	0.23484848484848486	0.09090909090909091	0.4015151515151515
3	3	0.14285714285714285	0.24489795918367346	0.09523809523809523	0.42857142857142855	0.08843537414965986
4	4	0.1927710843373494	0.24096385542168675	0.14457831325301204	0.27710843373493976	0.14457831325301204
5	5	0.17647058823529413	0.17647058823529413	0.22058823529411764	0.19117647058823528	0.23529411764705882
6	6	0.313953488372093	0.16279069767441862	0.16279069767441862	0.19767441860465115	0.16279069767441862
7	7	0.14814814814814814	0.2345679012345679	0.1728395061728395	0.2345679012345679	0.20987654320987653
8	8	0.16292134831460675	0.19101123595505617	0.16853932584269662	0.19101123595505617	0.28651685393258425
9	9	0.2	0.2	0.21818181818181817	0.18181818181818182	0.2
10	10	0.19444444444444445	0.20833333333333334	0.16666666666666666	0.2361111111111111	0.19444444444444445
11	11	0.26436781609195403	0.14942528735632185	0.13793103448275862	0.26436781609195403	0.1839080459770115
12	12	0.09146341463414634	0.1402439024390244	0.5	0.1524390243902439	0.11585365853658537
13	13	0.12307692307692308	0.3923076923076923	0.1	0.14615384615384616	0.23846153846153847
14	14	0.12883435582822086	0.12269938650306748	0.26380368098159507	0.17177914110429449	0.3128834355828221
15	15	0.23423423423423423	0.17117117117117117	0.12612612612612611	0.2072072072072072	0.26126126126126126
16	16	0.18691588785046728	0.2336448598130841	0.12149532710280374	0.2803738317757009	0.17757009345794392
17	17	0.2601626016260163	0.3008130081300813	0.13008130081300814	0.15447154471544716	0.15447154471544716
18	18	0.21568627450980393	0.13071895424836602	0.2549019607843137	0.16339869281045752	0.23529411764705882
19	19	0.2922077922077922	0.23376623376623376	0.19480519480519481	0.11038961038961038	0.16883116883116883
20	20	0.2535211267605634	0.19014084507042253	0.09859154929577464	0.1619718309859155	0.29577464788732394
21	21	0.14606741573033707	0.3539325842696629	0.16853932584269662	0.1853932584269663	0.14606741573033707
22	22	0.225	0.1625	0.175	0.15	0.2875
23	23	0.2965779467680608	0.060836501901140684	0.09505703422053231	0.07224334600760456	0.4752851711026616
24	24	0.1414141414141414	0.1717171717171717	0.3333333333333333	0.1111111111111111	0.24242424242424243
25	25	0.13793103448275862	0.13793103448275862	0.2988505747126437	0.21839080459770116	0.20689655172413793
