0	0	0.1509433962264151	0.1792452830188679	0.1320754716981132	0.3018867924528302	0.2358490566037736
1	1	0.16417910447761194	0.16417910447761194	0.22388059701492538	0.1791044776119403	0.26865671641791045
2	2	0.28888888888888886	0.17777777777777778	0.17777777777777778	0.14444444444444443	0.2111111111111111
3	3	0.1076923076923077	0.15384615384615385	0.13846153846153847	0.34615384615384615	0.25384615384615383
4	4	0.12345679012345678	0.13580246913580246	0.20987654320987653	0.2222222222222222	0.30864197530864196
5	5	0.16176470588235295	0.23529411764705882	0.22058823529411764	0.23529411764705882	0.14705882352941177
6	6	0.3493975903614458	0.1686746987951807	0.1686746987951807	0.18072289156626506	0.13253012048192772
7	7	0.18823529411764706	0.16470588235294117	0.18823529411764706	0.21176470588235294	0.24705882352941178
8	8	0.3181818181818182	0.22727272727272727	0.14772727272727273	0.125	0.18181818181818182
9	9	0.17105263157894737	0.2236842105263158	0.17105263157894737	0.21052631578947367	0.2236842105263158
10	10	0.2235294117647059	0.15294117647058825	0.15294117647058825	0.12941176470588237	0.3411764705882353
11	11	0.15	0.225	0.2375	0.15	0.2375
12	12	0.3119266055045872	0.26605504587155965	0.1743119266055046	0.13761467889908258	0.11009174311926606
13	13	0.12790697674418605	0.27906976744186046	0.12790697674418605	0.26744186046511625	0.19767441860465115
14	14	0.4357142857142857	0.16428571428571428	0.15	0.12142857142857143	0.12857142857142856
15	15	0.21359223300970873	0.2912621359223301	0.1553398058252427	0.13592233009708737	0.20388349514563106
16	16	0.1724137931034483	0.22413793103448276	0.1896551724137931	0.2413793103448276	0.1724137931034483
17	17	0.15789473684210525	0.21052631578947367	0.14912280701754385	0.2807017543859649	0.20175438596491227
18	18	0.15151515151515152	0.18181818181818182	0.25757575757575757	0.16666666666666666	0.24242424242424243
19	19	0.1360544217687075	0.35374149659863946	0.24489795918367346	0.17687074829931973	0.08843537414965986
20	20	0.16666666666666666	0.18181818181818182	0.21212121212121213	0.18181818181818182	0.25757575757575757
21	21	0.0755813953488372	0.11627906976744186	0.1569767441860465	0.5523255813953488	0.09883720930232558
22	22	0.15789473684210525	0.13157894736842105	0.3026315789473684	0.19736842105263158	0.21052631578947367
23	23	0.16393442622950818	0.19672131147540983	0.18032786885245902	0.16393442622950818	0.29508196721311475
24	24	0.19230769230769232	0.21153846153846154	0.21153846153846154	0.19230769230769232	0.19230769230769232
25	25	0.3026315789473684	0.18421052631578946	0.18421052631578946	0.18421052631578946	0.14473684210526316
