0	0	0.45161290322580644	0.5483870967741935
1	1	0.46875	0.53125
2	2	0.6521739130434783	0.34782608695652173
3	3	0.3416666666666667	0.6583333333333333
4	4	0.4	0.6
5	5	0.47540983606557374	0.5245901639344263
6	6	0.44155844155844154	0.5584415584415584
7	7	0.4875	0.5125
8	8	0.656441717791411	0.34355828220858897
9	9	0.4307692307692308	0.5692307692307692
10	10	0.4819277108433735	0.5180722891566265
11	11	0.4861111111111111	0.5138888888888888
12	12	0.5094339622641509	0.49056603773584906
13	13	0.42857142857142855	0.5714285714285714
14	14	0.7163120567375887	0.28368794326241137
15	15	0.5176470588235295	0.4823529411764706
16	16	0.45	0.55
17	17	0.45098039215686275	0.5490196078431373
18	18	0.47761194029850745	0.5223880597014925
19	19	0.5	0.5
20	20	0.453125	0.546875
21	21	0.4909090909090909	0.509090909090909
22	22	0.44155844155844154	0.5584415584415584
23	23	0.4426229508196721	0.5573770491803278
24	24	0.59375	0.40625
25	25	0.5897435897435898	0.41025641025641024
