0	0	0.4878048780487805	0.5121951219512195
1	1	0.5245901639344263	0.47540983606557374
2	2	0.5684210526315789	0.43157894736842106
3	3	0.30409356725146197	0.695906432748538
4	4	0.5164835164835165	0.4835164835164835
5	5	0.4383561643835616	0.5616438356164384
6	6	0.5471698113207547	0.4528301886792453
7	7	0.43333333333333335	0.5666666666666667
8	8	0.6923076923076923	0.3076923076923077
9	9	0.6638655462184874	0.33613445378151263
10	10	0.5533980582524272	0.44660194174757284
11	11	0.5657142857142857	0.4342857142857143
12	12	0.4580152671755725	0.5419847328244275
13	13	0.37735849056603776	0.6226415094339622
14	14	0.704225352112676	0.29577464788732394
15	15	0.5352112676056338	0.4647887323943662
16	16	0.44680851063829785	0.5531914893617021
17	17	0.49586776859504134	0.5041322314049587
18	18	0.5694444444444444	0.4305555555555556
19	19	0.38461538461538464	0.6153846153846154
20	20	0.5294117647058824	0.47058823529411764
21	21	0.29518072289156627	0.7048192771084337
22	22	0.5301204819277109	0.46987951807228917
23	23	0.3793103448275862	0.6206896551724138
24	24	0.5263157894736842	0.47368421052631576
25	25	0.55	0.45
