0	0	0.4806201550387597	0.5193798449612403
1	1	0.6328125	0.3671875
2	2	0.601123595505618	0.398876404494382
3	3	0.7007299270072993	0.29927007299270075
4	4	0.5362318840579711	0.463768115942029
5	5	0.5432098765432098	0.4567901234567901
6	6	0.3708609271523179	0.6291390728476821
7	7	0.4431818181818182	0.5568181818181818
8	8	0.6268656716417911	0.373134328358209
9	9	0.6078431372549019	0.39215686274509803
10	10	0.39166666666666666	0.6083333333333333
11	11	0.4015748031496063	0.5984251968503937
12	12	0.562962962962963	0.43703703703703706
13	13	0.4520547945205479	0.547945205479452
14	14	0.64375	0.35625
15	15	0.41237113402061853	0.5876288659793815
16	16	0.6108597285067874	0.3891402714932127
17	17	0.38095238095238093	0.6190476190476191
18	18	0.4659090909090909	0.5340909090909091
19	19	0.4020618556701031	0.5979381443298969
20	20	0.5268817204301075	0.4731182795698925
21	21	0.7386363636363636	0.26136363636363635
22	22	0.40860215053763443	0.5913978494623656
23	23	0.2825278810408922	0.7174721189591078
24	24	0.5648148148148148	0.4351851851851852
25	25	0.5490196078431373	0.45098039215686275
