0	0	0.5391304347826087	0.4608695652173913
1	1	0.32432432432432434	0.6756756756756757
2	2	0.39325842696629215	0.6067415730337079
3	3	0.6244897959183674	0.37551020408163266
4	4	0.6666666666666666	0.3333333333333333
5	5	0.5205479452054794	0.4794520547945205
6	6	0.3953488372093023	0.6046511627906976
7	7	0.42045454545454547	0.5795454545454546
8	8	0.3520408163265306	0.6479591836734694
9	9	0.4864864864864865	0.5135135135135135
10	10	0.4805194805194805	0.5194805194805194
11	11	0.4144736842105263	0.5855263157894737
12	12	0.3826086956521739	0.6173913043478261
13	13	0.4742268041237113	0.5257731958762887
14	14	0.4805194805194805	0.5194805194805194
15	15	0.5147058823529411	0.4852941176470588
16	16	0.5925925925925926	0.4074074074074074
17	17	0.4266666666666667	0.5733333333333334
18	18	0.3780487804878049	0.6219512195121951
19	19	0.4900662251655629	0.5099337748344371
20	20	0.4520547945205479	0.547945205479452
21	21	0.6825396825396826	0.31746031746031744
22	22	0.5375	0.4625
23	23	0.5772357723577236	0.42276422764227645
24	24	0.43157894736842106	0.5684210526315789
25	25	0.4805194805194805	0.5194805194805194
