0	0	0.46296296296296297	0.5370370370370371
1	1	0.4857142857142857	0.5142857142857142
2	2	0.4727272727272727	0.5272727272727272
3	3	0.49122807017543857	0.5087719298245614
4	4	0.5087719298245614	0.49122807017543857
5	5	0.4915254237288136	0.5084745762711864
6	6	0.4642857142857143	0.5357142857142857
7	7	0.47540983606557374	0.5245901639344263
8	8	0.5194805194805194	0.4805194805194805
9	9	0.4666666666666667	0.5333333333333333
10	10	0.5185185185185185	0.48148148148148145
11	11	0.5094339622641509	0.49056603773584906
12	12	0.5	0.5
13	13	0.5555555555555556	0.4444444444444444
14	14	0.484375	0.515625
15	15	0.4305555555555556	0.5694444444444444
16	16	0.4909090909090909	0.509090909090909
17	17	0.5	0.5
18	18	0.48484848484848486	0.5151515151515151
19	19	0.4827586206896552	0.5172413793103449
20	20	0.5432098765432098	0.4567901234567901
21	21	0.5084745762711864	0.4915254237288136
22	22	0.47619047619047616	0.5238095238095238
23	23	0.6470588235294118	0.35294117647058826
24	24	0.5357142857142857	0.4642857142857143
25	25	0.5272727272727272	0.4727272727272727
