0	0	0.4811320754716981	0.5188679245283019
1	1	0.4925373134328358	0.5074626865671642
2	2	0.43333333333333335	0.5666666666666667
3	3	0.5384615384615384	0.46153846153846156
4	4	0.5679012345679012	0.43209876543209874
5	5	0.47058823529411764	0.5294117647058824
6	6	0.40963855421686746	0.5903614457831325
7	7	0.49411764705882355	0.5058823529411764
8	8	0.38636363636363635	0.6136363636363636
9	9	0.5394736842105263	0.4605263157894737
10	10	0.4117647058823529	0.5882352941176471
11	11	0.4625	0.5375
12	12	0.3486238532110092	0.6513761467889908
13	13	0.5232558139534884	0.47674418604651164
14	14	0.32142857142857145	0.6785714285714286
15	15	0.42718446601941745	0.5728155339805825
16	16	0.5517241379310345	0.4482758620689655
17	17	0.5	0.5
18	18	0.4696969696969697	0.5303030303030303
19	19	0.54421768707483	0.4557823129251701
20	20	0.5151515151515151	0.48484848484848486
21	21	0.6976744186046512	0.3023255813953488
22	22	0.4868421052631579	0.5131578947368421
23	23	0.47540983606557374	0.5245901639344263
24	24	0.5	0.5
25	25	0.42105263157894735	0.5789473684210527
