0	0	0.49056603773584906	0.5094339622641509
1	1	0.6206896551724138	0.3793103448275862
2	2	0.6644295302013423	0.33557046979865773
3	3	0.2814814814814815	0.7185185185185186
4	4	0.43243243243243246	0.5675675675675675
5	5	0.4852941176470588	0.5147058823529411
6	6	0.5833333333333334	0.4166666666666667
7	7	0.4473684210526316	0.5526315789473685
8	8	0.7425149700598802	0.25748502994011974
9	9	0.47560975609756095	0.524390243902439
10	10	0.4909090909090909	0.509090909090909
11	11	0.4657534246575342	0.5342465753424658
12	12	0.49056603773584906	0.5094339622641509
13	13	0.4810126582278481	0.5189873417721519
14	14	0.6871165644171779	0.3128834355828221
15	15	0.5686274509803921	0.43137254901960786
16	16	0.4105263157894737	0.5894736842105263
17	17	0.40458015267175573	0.5954198473282443
18	18	0.66	0.34
19	19	0.48299319727891155	0.5170068027210885
20	20	0.5508474576271186	0.4491525423728814
21	21	0.2621359223300971	0.7378640776699029
22	22	0.46153846153846156	0.5384615384615384
23	23	0.5166666666666667	0.48333333333333334
24	24	0.5816326530612245	0.41836734693877553
25	25	0.6309523809523809	0.36904761904761907
