0	0	0.42857142857142855	0.5714285714285714
1	1	0.49230769230769234	0.5076923076923077
2	2	0.4956521739130435	0.5043478260869565
3	3	0.44360902255639095	0.556390977443609
4	4	0.573170731707317	0.4268292682926829
5	5	0.5396825396825397	0.4603174603174603
6	6	0.5802469135802469	0.41975308641975306
7	7	0.5733333333333334	0.4266666666666667
8	8	0.42483660130718953	0.5751633986928104
9	9	0.5844155844155844	0.4155844155844156
10	10	0.19553072625698323	0.8044692737430168
11	11	0.4810126582278481	0.5189873417721519
12	12	0.49074074074074076	0.5092592592592593
13	13	0.5714285714285714	0.42857142857142855
14	14	0.4198473282442748	0.5801526717557252
15	15	0.49038461538461536	0.5096153846153846
16	16	0.5185185185185185	0.48148148148148145
17	17	0.6272727272727273	0.37272727272727274
18	18	0.4883720930232558	0.5116279069767442
19	19	0.6912751677852349	0.3087248322147651
20	20	0.5	0.5
21	21	0.6111111111111112	0.3888888888888889
22	22	0.573170731707317	0.4268292682926829
23	23	0.4576271186440678	0.5423728813559322
24	24	0.2922077922077922	0.7077922077922078
25	25	0.4358974358974359	0.5641025641025641
